window_start,reconstruction_mse,is_reconstruction_anomaly,split,return_temp_c_reconstruction_mse,is_return_temp_c_channel_anomaly,dominant_anomalous_feature
2024-09-15 06:45:00,0.017236033,False,train,0.017236033,False,return_temp_c
2024-09-15 18:45:00,0.009856426,False,train,0.009856426,False,return_temp_c
2024-09-16 06:45:00,0.02429384,False,train,0.02429384,False,return_temp_c
2024-09-16 18:45:00,0.010387083,False,train,0.010387083,False,return_temp_c
2024-09-17 06:45:00,0.020264179,False,train,0.020264179,False,return_temp_c
2024-09-17 18:45:00,0.019707384,False,train,0.019707384,False,return_temp_c
2024-09-18 06:45:00,0.01104324,False,train,0.01104324,False,return_temp_c
2024-09-18 18:45:00,0.020242825,False,train,0.020242825,False,return_temp_c
2024-09-19 06:45:00,0.019713094,False,train,0.019713094,False,return_temp_c
2024-09-19 18:45:00,0.021454422,False,train,0.021454422,False,return_temp_c
2024-09-20 06:45:00,0.008394144,False,train,0.008394144,False,return_temp_c
2024-09-20 18:45:00,0.008513921,False,train,0.008513921,False,return_temp_c
2024-09-21 06:45:00,0.0320532,False,train,0.0320532,False,return_temp_c
2024-09-21 18:45:00,0.06414785,False,train,0.06414785,False,return_temp_c
2024-09-22 06:45:00,0.09554654,True,train,0.09554654,True,return_temp_c
2024-09-22 18:45:00,0.10905523,True,train,0.10905523,True,return_temp_c
2024-09-23 06:45:00,0.16504185,True,train,0.16504185,True,return_temp_c
2024-09-23 18:45:00,0.029252494,False,train,0.029252494,False,return_temp_c
2024-09-24 06:45:00,0.027931713,False,train,0.027931713,False,return_temp_c
2024-09-24 18:45:00,0.013826974,False,train,0.013826974,False,return_temp_c
2024-09-25 06:45:00,0.020008314,False,train,0.020008314,False,return_temp_c
2024-09-25 18:45:00,0.014256614,False,train,0.014256614,False,return_temp_c
2024-09-26 06:45:00,0.01966826,False,train,0.01966826,False,return_temp_c
2024-09-26 18:45:00,0.019965552,False,train,0.019965552,False,return_temp_c
2024-09-27 06:45:00,0.02474525,False,train,0.02474525,False,return_temp_c
2024-09-27 18:45:00,0.030282147,False,train,0.030282147,False,return_temp_c
2024-09-28 06:45:00,0.013248415,False,train,0.013248415,False,return_temp_c
2024-09-28 18:45:00,0.011918013,False,train,0.011918013,False,return_temp_c
2024-09-29 06:45:00,0.01772395,False,train,0.01772395,False,return_temp_c
2024-09-29 18:45:00,0.013251725,False,train,0.013251725,False,return_temp_c
2024-09-30 06:45:00,0.018872902,False,train,0.018872902,False,return_temp_c
2024-09-30 18:45:00,0.020077446,False,train,0.020077446,False,return_temp_c
2024-10-01 06:45:00,0.013267197,False,train,0.013267197,False,return_temp_c
2024-10-01 18:45:00,0.015522431,False,train,0.015522431,False,return_temp_c
2024-10-02 06:45:00,0.016503396,False,train,0.016503396,False,return_temp_c
2024-10-02 18:45:00,0.0119314445,False,train,0.0119314445,False,return_temp_c
2024-10-03 06:45:00,0.005411073,False,train,0.005411073,False,return_temp_c
2024-10-03 18:45:00,0.013783436,False,train,0.013783436,False,return_temp_c
2024-10-04 06:45:00,0.009706782,False,train,0.009706782,False,return_temp_c
2024-10-04 18:45:00,0.011170336,False,train,0.011170336,False,return_temp_c
2024-10-05 06:45:00,0.009440212,False,train,0.009440212,False,return_temp_c
2024-10-05 18:45:00,0.009699326,False,train,0.009699326,False,return_temp_c
2024-10-06 06:45:00,0.0070236567,False,train,0.0070236567,False,return_temp_c
2024-10-06 18:45:00,0.007416692,False,train,0.007416692,False,return_temp_c
2024-10-07 06:45:00,0.013736227,False,train,0.013736227,False,return_temp_c
2024-10-07 18:45:00,0.011701778,False,train,0.011701778,False,return_temp_c
2024-10-08 06:45:00,0.009785508,False,train,0.009785508,False,return_temp_c
2024-10-08 18:45:00,0.011873483,False,train,0.011873483,False,return_temp_c
2024-10-09 06:45:00,0.017472086,False,train,0.017472086,False,return_temp_c
2024-10-09 18:45:00,0.009931896,False,train,0.009931896,False,return_temp_c
2024-10-10 06:45:00,0.010407194,False,train,0.010407194,False,return_temp_c
2024-10-10 18:45:00,0.013910443,False,train,0.013910443,False,return_temp_c
2024-10-11 06:45:00,0.012775104,False,train,0.012775104,False,return_temp_c
2024-10-11 18:45:00,0.017013235,False,train,0.017013235,False,return_temp_c
2024-10-12 06:45:00,0.018392568,False,train,0.018392568,False,return_temp_c
2024-10-12 18:45:00,0.020087367,False,train,0.020087367,False,return_temp_c
2024-10-13 06:45:00,0.02053109,False,train,0.02053109,False,return_temp_c
2024-10-13 18:45:00,0.021693682,False,train,0.021693682,False,return_temp_c
2024-10-14 06:45:00,0.018334813,False,train,0.018334813,False,return_temp_c
2024-10-14 18:45:00,0.022156827,False,train,0.022156827,False,return_temp_c
2024-10-15 06:45:00,0.0121580595,False,train,0.0121580595,False,return_temp_c
2024-10-15 18:45:00,0.026090326,False,train,0.026090326,False,return_temp_c
2024-10-16 06:45:00,0.011466668,False,train,0.011466668,False,return_temp_c
2024-10-16 18:45:00,0.029536307,False,train,0.029536307,False,return_temp_c
2024-10-17 06:45:00,0.029281579,False,train,0.029281579,False,return_temp_c
2024-10-17 18:45:00,0.024824066,False,train,0.024824066,False,return_temp_c
2024-10-18 06:45:00,0.024466196,False,train,0.024466196,False,return_temp_c
2024-10-18 18:45:00,0.02045857,False,train,0.02045857,False,return_temp_c
2024-10-19 06:45:00,0.015340511,False,train,0.015340511,False,return_temp_c
2024-10-19 18:45:00,0.0064582624,False,train,0.0064582624,False,return_temp_c
2024-10-20 06:45:00,0.010696572,False,train,0.010696572,False,return_temp_c
2024-10-20 18:45:00,0.011090414,False,train,0.011090414,False,return_temp_c
2024-10-21 06:45:00,0.009166871,False,train,0.009166871,False,return_temp_c
2024-10-21 18:45:00,0.025143594,False,train,0.025143594,False,return_temp_c
2024-10-22 06:45:00,0.02591677,False,train,0.02591677,False,return_temp_c
2024-10-22 18:45:00,0.024304753,False,train,0.024304753,False,return_temp_c
2024-10-23 06:45:00,0.019437095,False,train,0.019437095,False,return_temp_c
2024-10-23 18:45:00,0.017378986,False,train,0.017378986,False,return_temp_c
2024-10-24 06:45:00,0.013815198,False,train,0.013815198,False,return_temp_c
2024-10-24 18:45:00,0.011695667,False,train,0.011695667,False,return_temp_c
2024-10-25 06:45:00,0.017379701,False,train,0.017379701,False,return_temp_c
2024-10-25 18:45:00,0.021661932,False,train,0.021661932,False,return_temp_c
2024-10-26 06:45:00,0.016085206,False,train,0.016085206,False,return_temp_c
2024-10-26 18:45:00,0.017138945,False,train,0.017138945,False,return_temp_c
2024-10-27 06:45:00,0.013805247,False,train,0.013805247,False,return_temp_c
2024-10-27 18:45:00,0.024842491,False,train,0.024842491,False,return_temp_c
2024-10-28 06:45:00,0.023418603,False,train,0.023418603,False,return_temp_c
2024-10-28 18:45:00,0.013257362,False,train,0.013257362,False,return_temp_c
2024-10-29 06:45:00,0.011730633,False,train,0.011730633,False,return_temp_c
2024-10-29 18:45:00,0.020709852,False,train,0.020709852,False,return_temp_c
2024-10-30 06:45:00,0.02651149,False,train,0.02651149,False,return_temp_c
2024-10-30 18:45:00,0.024714492,False,train,0.024714492,False,return_temp_c
2024-10-31 06:45:00,0.027363285,False,train,0.027363285,False,return_temp_c
2024-10-31 18:45:00,0.017699102,False,train,0.017699102,False,return_temp_c
2024-11-01 06:45:00,0.018194815,False,train,0.018194815,False,return_temp_c
2024-11-01 18:45:00,0.027249357,False,train,0.027249357,False,return_temp_c
2024-11-02 06:45:00,0.034566503,False,train,0.034566503,False,return_temp_c
2024-11-02 18:45:00,0.03586508,False,train,0.03586508,False,return_temp_c
2024-11-03 06:45:00,0.033849534,False,train,0.033849534,False,return_temp_c
2024-11-03 18:45:00,0.024074623,False,train,0.024074623,False,return_temp_c
2024-11-04 06:45:00,0.026301755,False,train,0.026301755,False,return_temp_c
2024-11-04 18:45:00,0.02037966,False,train,0.02037966,False,return_temp_c
2024-11-05 06:45:00,0.032737445,False,train,0.032737445,False,return_temp_c
2024-11-05 18:45:00,0.019493425,False,train,0.019493425,False,return_temp_c
2024-11-06 06:45:00,0.029965611,False,train,0.029965611,False,return_temp_c
2024-11-06 18:45:00,0.02391573,False,train,0.02391573,False,return_temp_c
2024-11-07 06:45:00,0.02564776,False,train,0.02564776,False,return_temp_c
2024-11-07 18:45:00,0.030960552,False,train,0.030960552,False,return_temp_c
2024-11-08 06:45:00,0.021488093,False,train,0.021488093,False,return_temp_c
2024-11-08 18:45:00,0.019398313,False,train,0.019398313,False,return_temp_c
2024-11-09 06:45:00,0.018971855,False,train,0.018971855,False,return_temp_c
2024-11-09 18:45:00,0.019285547,False,train,0.019285547,False,return_temp_c
2024-11-10 06:45:00,0.019809524,False,train,0.019809524,False,return_temp_c
2024-11-10 18:45:00,0.016651124,False,train,0.016651124,False,return_temp_c
2024-11-11 06:45:00,0.017159889,False,train,0.017159889,False,return_temp_c
2024-11-11 18:45:00,0.01872272,False,train,0.01872272,False,return_temp_c
2024-11-12 06:45:00,0.015836112,False,train,0.015836112,False,return_temp_c
2024-11-12 18:45:00,0.015275302,False,train,0.015275302,False,return_temp_c
2024-11-13 06:45:00,0.013967838,False,train,0.013967838,False,return_temp_c
2024-11-13 18:45:00,0.011032886,False,train,0.011032886,False,return_temp_c
2024-11-14 06:45:00,0.009696466,False,train,0.009696466,False,return_temp_c
2024-11-14 18:45:00,0.011881513,False,train,0.011881513,False,return_temp_c
2024-11-15 06:45:00,0.0143200895,False,train,0.0143200895,False,return_temp_c
2024-11-15 18:45:00,0.008988206,False,train,0.008988206,False,return_temp_c
2024-11-16 06:45:00,0.011727405,False,train,0.011727405,False,return_temp_c
2024-11-16 18:45:00,0.010527774,False,train,0.010527774,False,return_temp_c
2024-11-17 06:45:00,0.008443307,False,train,0.008443307,False,return_temp_c
2024-11-17 18:45:00,0.0077972542,False,train,0.0077972542,False,return_temp_c
2024-11-18 06:45:00,0.01036512,False,train,0.01036512,False,return_temp_c
2024-11-18 18:45:00,0.016433293,False,train,0.016433293,False,return_temp_c
2024-11-19 06:45:00,0.014274002,False,train,0.014274002,False,return_temp_c
2024-11-19 18:45:00,0.019754112,False,train,0.019754112,False,return_temp_c
2024-11-20 06:45:00,0.024869693,False,train,0.024869693,False,return_temp_c
2024-11-20 18:45:00,0.027285615,False,train,0.027285615,False,return_temp_c
2024-11-21 06:45:00,0.019984325,False,train,0.019984325,False,return_temp_c
2024-11-21 18:45:00,0.025560161,False,train,0.025560161,False,return_temp_c
2024-11-22 06:45:00,0.011941395,False,train,0.011941395,False,return_temp_c
2024-11-22 18:45:00,0.012680054,False,train,0.012680054,False,return_temp_c
2024-11-23 06:45:00,0.009549492,False,train,0.009549492,False,return_temp_c
2024-11-23 18:45:00,0.012692331,False,train,0.012692331,False,return_temp_c
2024-11-24 06:45:00,0.011882589,False,train,0.011882589,False,return_temp_c
2024-11-24 18:45:00,0.021655938,False,train,0.021655938,False,return_temp_c
2024-11-25 06:45:00,0.017589862,False,train,0.017589862,False,return_temp_c
2024-11-25 18:45:00,0.013446398,False,train,0.013446398,False,return_temp_c
2024-11-26 06:45:00,0.015623408,False,train,0.015623408,False,return_temp_c
2024-11-26 18:45:00,0.009986089,False,train,0.009986089,False,return_temp_c
2024-11-27 06:45:00,0.011973831,False,train,0.011973831,False,return_temp_c
2024-11-27 18:45:00,0.015994944,False,train,0.015994944,False,return_temp_c
2024-11-28 06:45:00,0.012633373,False,train,0.012633373,False,return_temp_c
2024-11-28 18:45:00,0.016834762,False,train,0.016834762,False,return_temp_c
2024-11-29 06:45:00,0.024235055,False,train,0.024235055,False,return_temp_c
2024-11-29 18:45:00,0.018645247,False,train,0.018645247,False,return_temp_c
2024-11-30 06:45:00,0.016632376,False,train,0.016632376,False,return_temp_c
2024-11-30 18:45:00,0.011161399,False,train,0.011161399,False,return_temp_c
2024-12-01 06:45:00,0.012332111,False,train,0.012332111,False,return_temp_c
2024-12-01 18:45:00,0.01001539,False,train,0.01001539,False,return_temp_c
2024-12-02 06:45:00,0.010569808,False,train,0.010569808,False,return_temp_c
2024-12-02 18:45:00,0.007417777,False,train,0.007417777,False,return_temp_c
2024-12-03 06:45:00,0.0073269866,False,train,0.0073269866,False,return_temp_c
2024-12-03 18:45:00,0.013899106,False,train,0.013899106,False,return_temp_c
2024-12-04 06:45:00,0.008446598,False,train,0.008446598,False,return_temp_c
2024-12-04 18:45:00,0.013314529,False,train,0.013314529,False,return_temp_c
2024-12-05 06:45:00,0.0071123824,False,train,0.0071123824,False,return_temp_c
2024-12-05 18:45:00,0.008604421,False,train,0.008604421,False,return_temp_c
2024-12-06 06:45:00,0.008895462,False,train,0.008895462,False,return_temp_c
2024-12-06 18:45:00,0.01319193,False,train,0.01319193,False,return_temp_c
2024-12-07 06:45:00,0.007052967,False,train,0.007052967,False,return_temp_c
2024-12-07 18:45:00,0.0088764075,False,train,0.0088764075,False,return_temp_c
2024-12-08 06:45:00,0.019255554,False,train,0.019255554,False,return_temp_c
2024-12-08 18:45:00,0.01952896,False,train,0.01952896,False,return_temp_c
2024-12-09 06:45:00,0.035562076,False,train,0.035562076,False,return_temp_c
2024-12-09 18:45:00,0.016468914,False,train,0.016468914,False,return_temp_c
2024-12-10 06:45:00,0.015362788,False,train,0.015362788,False,return_temp_c
2024-12-10 18:45:00,0.017107572,False,train,0.017107572,False,return_temp_c
2024-12-11 06:45:00,0.008817395,False,train,0.008817395,False,return_temp_c
2024-12-11 18:45:00,0.02482645,False,train,0.02482645,False,return_temp_c
2024-12-12 06:45:00,0.011105192,False,train,0.011105192,False,return_temp_c
2024-12-12 18:45:00,0.021384494,False,train,0.021384494,False,return_temp_c
2024-12-13 06:45:00,0.026640175,False,train,0.026640175,False,return_temp_c
2024-12-13 18:45:00,0.015098075,False,train,0.015098075,False,return_temp_c
2024-12-14 06:45:00,0.0074884756,False,train,0.0074884756,False,return_temp_c
2024-12-14 18:45:00,0.011847485,False,train,0.011847485,False,return_temp_c
2024-12-15 06:45:00,0.0083540315,False,train,0.0083540315,False,return_temp_c
2024-12-15 18:45:00,0.011340429,False,train,0.011340429,False,return_temp_c
2024-12-16 06:45:00,0.009799187,False,train,0.009799187,False,return_temp_c
2024-12-16 18:45:00,0.016250223,False,train,0.016250223,False,return_temp_c
2024-12-17 06:45:00,0.0067186733,False,train,0.0067186733,False,return_temp_c
2024-12-17 18:45:00,0.016705906,False,train,0.016705906,False,return_temp_c
2024-12-18 06:45:00,0.016468113,False,train,0.016468113,False,return_temp_c
2024-12-18 18:45:00,0.01332362,False,train,0.01332362,False,return_temp_c
2024-12-19 06:45:00,0.007430855,False,train,0.007430855,False,return_temp_c
2024-12-19 18:45:00,0.012693976,False,train,0.012693976,False,return_temp_c
2024-12-20 06:45:00,0.007941319,False,train,0.007941319,False,return_temp_c
2024-12-20 18:45:00,0.008284333,False,train,0.008284333,False,return_temp_c
2024-12-21 06:45:00,0.0050200936,False,train,0.0050200936,False,return_temp_c
2024-12-21 18:45:00,0.009152562,False,train,0.009152562,False,return_temp_c
2024-12-22 06:45:00,0.010204329,False,train,0.010204329,False,return_temp_c
2024-12-22 18:45:00,0.013808519,False,train,0.013808519,False,return_temp_c
2024-12-23 06:45:00,0.018366471,False,train,0.018366471,False,return_temp_c
2024-12-23 18:45:00,0.011256978,False,train,0.011256978,False,return_temp_c
2024-12-24 06:45:00,0.0074523166,False,train,0.0074523166,False,return_temp_c
2024-12-24 18:45:00,0.007327259,False,train,0.007327259,False,return_temp_c
2024-12-25 06:45:00,0.008618623,False,train,0.008618623,False,return_temp_c
2024-12-25 18:45:00,0.010527813,False,train,0.010527813,False,return_temp_c
2024-12-26 06:45:00,0.008704024,False,train,0.008704024,False,return_temp_c
2024-12-26 18:45:00,0.017293854,False,train,0.017293854,False,return_temp_c
2024-12-27 06:45:00,0.012638514,False,train,0.012638514,False,return_temp_c
2024-12-27 18:45:00,0.011434068,False,train,0.011434068,False,return_temp_c
2024-12-28 06:45:00,0.005895946,False,train,0.005895946,False,return_temp_c
2024-12-28 18:45:00,0.011859961,False,train,0.011859961,False,return_temp_c
2024-12-29 06:45:00,0.010610484,False,train,0.010610484,False,return_temp_c
2024-12-29 18:45:00,0.011340633,False,train,0.011340633,False,return_temp_c
2024-12-30 06:45:00,0.009556272,False,train,0.009556272,False,return_temp_c
2024-12-30 18:45:00,0.009186129,False,train,0.009186129,False,return_temp_c
2024-12-31 06:45:00,0.008445523,False,train,0.008445523,False,return_temp_c
2024-12-31 18:45:00,0.007496396,False,train,0.007496396,False,return_temp_c
2025-01-01 06:45:00,0.00713859,False,train,0.00713859,False,return_temp_c
2025-01-01 18:45:00,0.0065291226,False,train,0.0065291226,False,return_temp_c
2025-01-02 06:45:00,0.0053850883,False,train,0.0053850883,False,return_temp_c
2025-01-02 18:45:00,0.01053521,False,train,0.01053521,False,return_temp_c
2025-01-03 06:45:00,0.011898751,False,train,0.011898751,False,return_temp_c
2025-01-03 18:45:00,0.010426454,False,train,0.010426454,False,return_temp_c
2025-01-04 06:45:00,0.011750142,False,train,0.011750142,False,return_temp_c
2025-01-04 18:45:00,0.012699028,False,train,0.012699028,False,return_temp_c
2025-01-05 06:45:00,0.01710896,False,train,0.01710896,False,return_temp_c
2025-01-05 18:45:00,0.011234139,False,train,0.011234139,False,return_temp_c
2025-01-06 06:45:00,0.008550209,False,train,0.008550209,False,return_temp_c
2025-01-06 18:45:00,0.011642408,False,train,0.011642408,False,return_temp_c
2025-01-07 06:45:00,0.008637245,False,train,0.008637245,False,return_temp_c
2025-01-07 18:45:00,0.015411326,False,train,0.015411326,False,return_temp_c
2025-01-08 06:45:00,0.013183169,False,train,0.013183169,False,return_temp_c
2025-01-08 18:45:00,0.05292125,False,train,0.05292125,False,return_temp_c
2025-01-09 06:45:00,0.08096195,True,train,0.08096195,True,return_temp_c
2025-01-09 18:45:00,0.024769783,False,train,0.024769783,False,return_temp_c
2025-01-10 06:45:00,0.02476349,False,train,0.02476349,False,return_temp_c
2025-01-10 18:45:00,0.018975588,False,train,0.018975588,False,return_temp_c
2025-01-11 06:45:00,0.014519134,False,train,0.014519134,False,return_temp_c
2025-01-11 18:45:00,0.021515638,False,train,0.021515638,False,return_temp_c
2025-01-12 06:45:00,0.013986696,False,train,0.013986696,False,return_temp_c
2025-01-12 18:45:00,0.02463411,False,train,0.02463411,False,return_temp_c
2025-01-13 06:45:00,0.021357441,False,train,0.021357441,False,return_temp_c
2025-01-13 18:45:00,0.015230536,False,train,0.015230536,False,return_temp_c
2025-01-14 06:45:00,0.014549476,False,train,0.014549476,False,return_temp_c
2025-01-14 18:45:00,0.021536529,False,train,0.021536529,False,return_temp_c
2025-01-15 06:45:00,0.017224297,False,train,0.017224297,False,return_temp_c
2025-01-15 18:45:00,0.026556231,False,train,0.026556231,False,return_temp_c
2025-01-16 06:45:00,0.022184798,False,train,0.022184798,False,return_temp_c
2025-01-16 18:45:00,0.0343567,False,train,0.0343567,False,return_temp_c
2025-01-17 06:45:00,0.009351066,False,train,0.009351066,False,return_temp_c
2025-01-17 18:45:00,0.01992262,False,train,0.01992262,False,return_temp_c
2025-01-18 06:45:00,0.018987743,False,train,0.018987743,False,return_temp_c
2025-01-18 18:45:00,0.018224364,False,train,0.018224364,False,return_temp_c
2025-01-19 06:45:00,0.023929909,False,train,0.023929909,False,return_temp_c
2025-01-19 18:45:00,0.012188323,False,train,0.012188323,False,return_temp_c
2025-01-20 06:45:00,0.020138917,False,train,0.020138917,False,return_temp_c
2025-01-20 18:45:00,0.02872028,False,train,0.02872028,False,return_temp_c
2025-01-21 06:45:00,0.023582637,False,train,0.023582637,False,return_temp_c
2025-01-21 18:45:00,0.060761735,False,train,0.060761735,False,return_temp_c
2025-01-22 06:45:00,0.02778981,False,train,0.02778981,False,return_temp_c
2025-01-22 18:45:00,0.022505911,False,train,0.022505911,False,return_temp_c
2025-01-23 06:45:00,0.04684879,False,train,0.04684879,False,return_temp_c
2025-01-23 18:45:00,0.022151215,False,train,0.022151215,False,return_temp_c
2025-01-24 06:45:00,0.020830126,False,train,0.020830126,False,return_temp_c
2025-01-24 18:45:00,0.029395357,False,train,0.029395357,False,return_temp_c
2025-01-25 06:45:00,0.022227243,False,train,0.022227243,False,return_temp_c
2025-01-25 18:45:00,0.03080324,False,train,0.03080324,False,return_temp_c
2025-01-26 06:45:00,0.008188737,False,train,0.008188737,False,return_temp_c
2025-01-26 18:45:00,0.010129874,False,train,0.010129874,False,return_temp_c
2025-01-27 06:45:00,0.024677226,False,train,0.024677226,False,return_temp_c
2025-01-27 18:45:00,0.027429836,False,train,0.027429836,False,return_temp_c
2025-01-28 06:45:00,0.052277356,False,train,0.052277356,False,return_temp_c
2025-01-28 18:45:00,0.030370997,False,train,0.030370997,False,return_temp_c
2025-01-29 06:45:00,0.020134786,False,train,0.020134786,False,return_temp_c
2025-01-29 18:45:00,0.043267045,False,train,0.043267045,False,return_temp_c
2025-01-30 06:45:00,0.042057294,False,train,0.042057294,False,return_temp_c
2025-01-30 18:45:00,0.018548978,False,train,0.018548978,False,return_temp_c
2025-01-31 06:45:00,0.010019745,False,train,0.010019745,False,return_temp_c
2025-01-31 18:45:00,0.01394965,False,train,0.01394965,False,return_temp_c
2025-02-01 06:45:00,0.009603419,False,train,0.009603419,False,return_temp_c
2025-02-01 18:45:00,0.020822614,False,train,0.020822614,False,return_temp_c
2025-02-02 06:45:00,0.016236601,False,train,0.016236601,False,return_temp_c
2025-02-02 18:45:00,0.03568888,False,train,0.03568888,False,return_temp_c
2025-02-03 06:45:00,0.013958555,False,train,0.013958555,False,return_temp_c
2025-02-03 18:45:00,0.033109684,False,train,0.033109684,False,return_temp_c
2025-02-04 06:45:00,0.026294552,False,train,0.026294552,False,return_temp_c
2025-02-04 18:45:00,0.055544574,False,train,0.055544574,False,return_temp_c
2025-02-05 06:45:00,0.026634404,False,train,0.026634404,False,return_temp_c
2025-02-05 18:45:00,0.027961574,False,train,0.027961574,False,return_temp_c
2025-02-06 06:45:00,0.04406537,False,train,0.04406537,False,return_temp_c
2025-02-06 18:45:00,0.041185405,False,train,0.041185405,False,return_temp_c
2025-02-07 06:45:00,0.012352438,False,train,0.012352438,False,return_temp_c
2025-02-07 18:45:00,0.032072432,False,train,0.032072432,False,return_temp_c
2025-02-08 06:45:00,0.006712923,False,train,0.006712923,False,return_temp_c
2025-02-08 18:45:00,0.004872427,False,train,0.004872427,False,return_temp_c
2025-02-09 06:45:00,0.009571197,False,train,0.009571197,False,return_temp_c
2025-02-09 18:45:00,0.016187416,False,train,0.016187416,False,return_temp_c
2025-02-10 06:45:00,0.02003389,False,train,0.02003389,False,return_temp_c
2025-02-10 18:45:00,0.032402504,False,train,0.032402504,False,return_temp_c
2025-02-11 06:45:00,0.021123031,False,train,0.021123031,False,return_temp_c
2025-02-11 18:45:00,0.039193526,False,train,0.039193526,False,return_temp_c
2025-02-12 06:45:00,0.025374532,False,train,0.025374532,False,return_temp_c
2025-02-12 18:45:00,0.033274774,False,train,0.033274774,False,return_temp_c
2025-02-13 06:45:00,0.022928754,False,train,0.022928754,False,return_temp_c
2025-02-13 18:45:00,0.014385596,False,train,0.014385596,False,return_temp_c
2025-02-14 06:45:00,0.010113128,False,train,0.010113128,False,return_temp_c
2025-02-14 18:45:00,0.010149338,False,train,0.010149338,False,return_temp_c
2025-02-15 06:45:00,0.010912977,False,train,0.010912977,False,return_temp_c
2025-02-15 18:45:00,0.012107632,False,train,0.012107632,False,return_temp_c
2025-02-16 06:45:00,0.009455672,False,train,0.009455672,False,return_temp_c
2025-02-16 18:45:00,0.007607804,False,train,0.007607804,False,return_temp_c
2025-02-17 06:45:00,0.015708858,False,train,0.015708858,False,return_temp_c
2025-02-17 18:45:00,0.019306457,False,train,0.019306457,False,return_temp_c
2025-02-18 06:45:00,0.014985279,False,train,0.014985279,False,return_temp_c
2025-02-18 18:45:00,0.024231143,False,train,0.024231143,False,return_temp_c
2025-02-19 06:45:00,0.019531077,False,train,0.019531077,False,return_temp_c
2025-02-19 18:45:00,0.036324453,False,train,0.036324453,False,return_temp_c
2025-02-20 06:45:00,0.008098007,False,train,0.008098007,False,return_temp_c
2025-02-20 18:45:00,0.0070721316,False,train,0.0070721316,False,return_temp_c
2025-02-21 06:45:00,0.0096919015,False,train,0.0096919015,False,return_temp_c
2025-02-21 18:45:00,0.0042959177,False,train,0.0042959177,False,return_temp_c
2025-02-22 06:45:00,0.008234975,False,train,0.008234975,False,return_temp_c
2025-02-22 18:45:00,0.01327648,False,train,0.01327648,False,return_temp_c
2025-02-23 06:45:00,0.011820934,False,train,0.011820934,False,return_temp_c
2025-02-23 18:45:00,0.008828108,False,train,0.008828108,False,return_temp_c
2025-02-24 06:45:00,0.013097543,False,train,0.013097543,False,return_temp_c
2025-02-24 18:45:00,0.017202653,False,train,0.017202653,False,return_temp_c
2025-02-25 06:45:00,0.013547897,False,train,0.013547897,False,return_temp_c
2025-02-25 18:45:00,0.013058574,False,train,0.013058574,False,return_temp_c
2025-02-26 06:45:00,0.015373004,False,train,0.015373004,False,return_temp_c
2025-02-26 18:45:00,0.027493745,False,train,0.027493745,False,return_temp_c
2025-02-27 06:45:00,0.037408233,False,train,0.037408233,False,return_temp_c
2025-02-27 18:45:00,0.021740446,False,train,0.021740446,False,return_temp_c
2025-02-28 06:45:00,0.021876076,False,train,0.021876076,False,return_temp_c
2025-02-28 18:45:00,0.034663863,False,train,0.034663863,False,return_temp_c
2025-03-01 06:45:00,0.024475468,False,train,0.024475468,False,return_temp_c
2025-03-01 18:45:00,0.019467548,False,train,0.019467548,False,return_temp_c
2025-03-02 06:45:00,0.03888443,False,train,0.03888443,False,return_temp_c
2025-03-02 18:45:00,0.04216793,False,train,0.04216793,False,return_temp_c
2025-03-03 06:45:00,0.0350456,False,train,0.0350456,False,return_temp_c
2025-03-03 18:45:00,0.01803084,False,train,0.01803084,False,return_temp_c
2025-03-04 06:45:00,0.025544712,False,train,0.025544712,False,return_temp_c
2025-03-04 18:45:00,0.013091673,False,train,0.013091673,False,return_temp_c
2025-03-05 06:45:00,0.0043240795,False,train,0.0043240795,False,return_temp_c
2025-03-05 18:45:00,0.0070899385,False,train,0.0070899385,False,return_temp_c
2025-03-06 06:45:00,0.024997247,False,train,0.024997247,False,return_temp_c
2025-03-06 18:45:00,0.037102297,False,train,0.037102297,False,return_temp_c
2025-03-07 06:45:00,0.019650927,False,train,0.019650927,False,return_temp_c
2025-03-07 18:45:00,0.02334706,False,train,0.02334706,False,return_temp_c
2025-03-08 06:45:00,0.047095764,False,train,0.047095764,False,return_temp_c
2025-03-08 18:45:00,0.020179207,False,train,0.020179207,False,return_temp_c
2025-03-09 06:45:00,0.02868616,False,train,0.02868616,False,return_temp_c
2025-03-09 18:45:00,0.029144168,False,train,0.029144168,False,return_temp_c
2025-03-10 06:45:00,0.03170097,False,train,0.03170097,False,return_temp_c
2025-03-10 18:45:00,0.010457425,False,train,0.010457425,False,return_temp_c
2025-03-11 06:45:00,0.028883139,False,train,0.028883139,False,return_temp_c
2025-03-11 18:45:00,0.037886884,False,train,0.037886884,False,return_temp_c
2025-03-12 06:45:00,0.016176589,False,train,0.016176589,False,return_temp_c
2025-03-12 18:45:00,0.013249744,False,train,0.013249744,False,return_temp_c
2025-03-13 06:45:00,0.0079199895,False,train,0.0079199895,False,return_temp_c
2025-03-13 18:45:00,0.0075651444,False,train,0.0075651444,False,return_temp_c
2025-03-14 06:45:00,0.014410232,False,train,0.014410232,False,return_temp_c
2025-03-14 18:45:00,0.013054629,False,train,0.013054629,False,return_temp_c
2025-03-15 06:45:00,0.0063791126,False,train,0.0063791126,False,return_temp_c
2025-03-15 18:45:00,0.012012855,False,train,0.012012855,False,return_temp_c
2025-03-16 06:45:00,0.014906716,False,train,0.014906716,False,return_temp_c
